time,ConcA,ConcB,ConcC,ConcD
0.0,0.9946689078167799,-0.005747131082670721,-0.01365500410131641,0.0038711127369407375
0.1,0.8926892061480812,0.08583706013944031,0.09547816823196606,0.008687743451038532
0.2,0.8241350074357996,0.19403722590381714,0.15037749691085245,0.0437143017686531
0.30000000000000004,0.75237848341079,0.2651490739449388,0.2011157380491044,0.100012089816151
0.4,0.6787888852354882,0.33433608906267936,0.19098057646242889,0.10527473432520723
0.5,0.6036970530677143,0.3955135459058873,0.25233262528548805,0.1629907158983726
0.6000000000000001,0.5712121415633948,0.44190072498848915,0.24036496182362846,0.18951130936893792
0.7000000000000001,0.5031736871177104,0.4886068478380471,0.28187312900698597,0.23754266155399964
0.8,0.47656609729242516,0.5081513266243962,0.277842920697015,0.24352985757796455
0.9,0.4367524518990651,0.5636382509324291,0.2624612971486671,0.3020644567232369
1.0,0.3835275769723001,0.5944728285842628,0.29017897770727985,0.32869572105315886
1.1,0.370652497119394,0.626521849919619,0.3157642132626438,0.32466944814375825
1.2000000000000002,0.32992358240239666,0.6443900426987004,0.2866239435713833,0.3561646570037657
1.3,0.3111418589296824,0.6883254047813246,0.3039411563423437,0.3667861496722311
1.4000000000000001,0.2994183694996413,0.7201482193835501,0.32391424983617323,0.39183747948480935
1.5,0.28005423034706256,0.7168263054815242,0.3303800292691623,0.3977108192443409
1.6,0.26344095834587006,0.7374844607451053,0.32868987398001265,0.4013562358192944
1.7000000000000002,0.2410525595984211,0.7564660148607905,0.2996978775669745,0.44168347943827496
1.8,0.23240356830025732,0.7618133538742456,0.3293662549004546,0.42561816450767753
1.9000000000000001,0.2292323583253597,0.7702028520172143,0.327364887489957,0.44327566246736905
2.0,0.21987464328131634,0.8087285250115573,0.33279499183428657,0.4611099232561539
2.1,0.20437412229942803,0.8080026574806154,0.3217558115497551,0.44016202877368166
2.2,0.19254755197073548,0.7845007155208055,0.33374893245455156,0.45442170037841234
2.3000000000000003,0.19535318101763108,0.8010742743769403,0.3509800189336713,0.4719084671446623
2.4000000000000004,0.19400884103803542,0.8049232387392781,0.33694363318417825,0.4827927810877262
2.5,0.1892866533395069,0.8149040545203479,0.33021243267592526,0.4788316699296909
2.6,0.16957443838165792,0.8143838768844571,0.34528933416261964,0.4840814791235798
2.7,0.16923575775081423,0.8147670291865426,0.34618941878933346,0.45982641975552113
2.8000000000000003,0.16719005149873556,0.8261650089431527,0.3209784804154597,0.49230085871172474
2.9000000000000004,0.13836557359325188,0.8265316408579455,0.33168061736512866,0.4917709601624533
3.0,0.16146230009859636,0.8273573745573558,0.32999814056907756,0.4973200935350452
3.1,0.1508808704698046,0.8445069923310113,0.3368766469493728,0.4925393108379802
3.2,0.1624582530739149,0.8455439215891122,0.3197555872876844,0.48226616187431726
3.3000000000000003,0.18520449095441874,0.8303416928741237,0.34617856824941556,0.49561384822330445
3.4000000000000004,0.15274929702762494,0.8513925659324679,0.3487095187310207,0.5041871318736518
3.5,0.17161708887009436,0.8418691519834032,0.33307041714402463,0.5062980917022474
3.6,0.16365017896339232,0.832564632250501,0.34519317688852896,0.518772434609525
3.7,0.14171935578362105,0.8505803579186646,0.338083184359287,0.5048549829915752
3.8000000000000003,0.15855629331733342,0.8539844883600652,0.32572163549199384,0.5220856632414433
3.9000000000000004,0.15101893851192194,0.865695221331528,0.34543564366223617,0.5088862294740529
4.0,0.16203506750481667,0.8526799061960277,0.34031039286282017,0.5025285275982369
4.1000000000000005,0.13889325095411342,0.8647905490610752,0.3356819920868459,0.5346324466012727
4.2,0.14732674274851562,0.8554988199881264,0.34199526404752517,0.5105100627290051
4.3,0.15501482434048378,0.8276626804637984,0.326922687622498,0.5495657816338068
4.4,0.14611944954818112,0.8703797675776651,0.35008625528265946,0.48138290105054854
4.5,0.15400940873213664,0.8382184062920265,0.34631816185430486,0.5173549546500795
4.6000000000000005,0.15391128072955074,0.8507634434956266,0.3347662258123062,0.49291021504224525
4.7,0.1525348491487845,0.8743499229463004,0.37142601552074395,0.4871189209652276
4.800000000000001,0.15354328139876414,0.8542026831419026,0.3482983530464707,0.5033875399620501
4.9,0.14155637666189494,0.8530017588185417,0.33852337851109005,0.5145990984360304
5.0,0.1404000115445226,0.8382370781156899,0.3484936960142972,0.49608068598192656
5.1000000000000005,0.14927918086831735,0.8469590245714247,0.3463514923902606,0.5205963025031759
5.2,0.1606893466611136,0.8371118582332703,0.33329152462442735,0.49989654452355536
5.300000000000001,0.14293905567449125,0.8526933013499877,0.3551732680615939,0.5079991438266525
5.4,0.1377703529607542,0.8553198497062611,0.3500931053845619,0.5137993380317387
5.5,0.1481249739735333,0.8516256060453663,0.34505926317984753,0.5184877250286262
5.6000000000000005,0.143636556207622,0.8491120152369761,0.34183190681135506,0.5160871791475102
5.7,0.1363051914852357,0.8607996567824725,0.35123294492865786,0.5196055989369336
5.800000000000001,0.15018083339876037,0.8490703211683647,0.35825376234186146,0.5046360281441482
5.9,0.15499989965187969,0.8509809652146362,0.3487808064198092,0.4954653158276372
6.0,0.1465086899864131,0.8685844486981501,0.35672173071473,0.5147737601261597
6.1000000000000005,0.14554301962695868,0.8700702633935684,0.3430439926951472,0.5059374135286694
6.2,0.14037742023149755,0.8502813312209719,0.3445140395504299,0.5061156542148861
6.300000000000001,0.1322747995073681,0.8465749706143396,0.33122923465344,0.4955262383370628
6.4,0.1555251828467652,0.8528998311491,0.3550941612018339,0.513948169699736
